segment_id,hour,signal_loss_db,latency_ms,packet_loss_pct,temperature_c,fault_risk_label,fault_hour
SEG-001,40,2.4101105130060456,13.68564115358874,0.06349935024039645,24.673640524112674,0,579
SEG-001,41,2.378640146091911,13.138043704421627,0.06689939220549274,24.878099501677152,0,579
SEG-001,42,2.195369327968877,13.164502877121967,0.05343753311071635,25.035015848823118,0,579
SEG-001,43,2.3275363421986373,13.023767447675047,0.05989830615971794,25.315063304032048,0,579
SEG-001,44,2.3072232674983595,12.72773382745347,0.07332828590835608,25.576111411417198,0,579
SEG-001,45,2.31902902399226,10.968280086273785,0.025715410433217012,24.911488548342906,0,579
SEG-001,46,2.4129485417410277,12.401448182942767,0.076341757367246,24.85352590402696,0,579
SEG-001,47,2.3112921288424997,11.82839935066412,0.008809909493433826,25.32333510880579,0,579
SEG-001,48,2.374626262508489,11.187807245977783,0.05985103918494615,25.43279386669427,0,579
SEG-001,49,2.2774889960960953,13.495092955021182,0.05536222889858982,24.93309538471267,0,579
SEG-001,50,2.3048188672358774,13.470535826287483,0.031511207354236764,25.568175780403624,0,579
SEG-001,51,2.3497891708213166,13.112264318580511,0.0493194417402306,25.685513593568068,0,579
SEG-001,52,2.029724732659438,12.166563654791947,0.03132379542003341,25.864263671618534,0,579
SEG-001,53,2.1931185811386706,12.980463381654417,0.017848960194147674,26.130237238417283,0,579
SEG-001,54,2.162866060922457,11.847349842686297,0.03939155775159067,24.8304810897339,0,579
SEG-001,55,2.1295377894732868,11.937970850437182,0.016880340938850158,25.293205864301175,0,579
SEG-001,56,2.175654426837495,10.839370959317186,0.05968392392279745,25.31441763549394,0,579
SEG-001,57,2.432346706271141,11.970652324996038,0.015497435175429099,25.282217659474462,0,579
SEG-001,58,2.0690493452765644,11.640881490345896,0.07135931068973154,25.02905147316915,0,579
SEG-001,59,2.334638964636793,10.490671756999031,0.0145556279621354,24.63328245861174,0,579
SEG-001,60,1.927111177488816,11.432867469012294,0.03301115253256981,25.44473495555587,0,579
SEG-001,61,2.119141661368206,11.351986581214346,0.03126189775354463,25.036499628911447,0,579
SEG-001,62,2.183326138001285,12.796778380506339,0.08975440186624517,25.48590608955756,0,579
SEG-001,63,2.2361094392869183,12.018172480763313,0.059908698368497756,25.068068345494762,0,579
SEG-001,64,2.243865774959672,11.257240778390656,0.04364798592366818,24.937389801363693,0,579
SEG-001,65,2.2449514433065096,11.39370210425362,0.0649615832320917,25.626444319155524,0,579
SEG-001,66,2.0621895367784338,11.178027924369843,0.013215770419890638,25.606778591616354,0,579
SEG-001,67,2.033495715295771,10.929800825128893,0.04870599231077278,25.84292724740436,0,579
SEG-001,68,2.21971652239893,10.177240177814092,0.10992542533414287,26.668131544410528,0,579
SEG-001,69,2.0503381492767843,10.875051258557853,0.05397039519208018,25.73570201578415,0,579
SEG-001,70,1.8755573157021763,10.353467969784536,0.05203739507508007,25.861399137776566,0,579
SEG-001,71,1.8846775014481618,9.906370009775104,0.06644385138926588,25.101821236539788,0,579
SEG-001,72,1.9044181595177185,11.273773708676137,0.07686815729943036,25.01883369970402,0,579
SEG-001,73,2.104502043524169,11.137952355824137,0.009924000786695787,26.475328766293575,0,579
SEG-001,74,2.0388317711263686,9.357758728128008,0.00046979445373079853,25.243741113563768,0,579
SEG-001,75,2.1085503707789695,10.653266518166918,0.0563087387325844,25.20501550197516,0,579
SEG-001,76,1.928390687310969,11.51443219786168,0.02855370314307471,25.728883422843527,0,579
SEG-001,77,2.0037736106399655,11.533932537467388,0.08936075786659742,25.724720074244342,0,579
SEG-001,78,2.061380018736068,11.478185436965317,0.040544768303443286,25.339883719302048,0,579
SEG-001,79,1.908744624825756,10.661939308761928,0.008035922071393531,25.659907593459472,0,579
SEG-001,80,2.0113458967709663,9.930441985718536,0.011959582494680092,26.448275077475795,0,579
SEG-001,81,1.8313229651193959,9.717607649662106,0.03249028058891726,25.451718464727836,0,579
SEG-001,82,1.8640564725365114,10.840796092763926,0.04297623388151263,25.17894136352957,0,579
SEG-001,83,1.8492980059935713,10.851572418192593,0.044348476182068504,26.36807029255335,0,579
SEG-001,84,1.715389084854758,11.563569712786407,0.03726611870654307,26.16385061038583,0,579
SEG-001,85,1.9561999185777958,11.401790259652847,0.08236637117089216,25.628303570810164,0,579
SEG-001,86,1.801335538407717,10.406691266860909,0.08595559509550081,25.168271415082177,0,579
SEG-001,87,1.8624344813996703,9.510359278181586,0.044888347299316664,25.607765865553638,0,579
SEG-001,88,1.921728884259383,10.246282346744389,0.01404081002430567,25.973377790374045,0,579
SEG-001,89,1.9059141276870424,10.673797292036266,0.06851844741476776,26.60414763143282,0,579
SEG-001,90,1.928339370723215,10.33939422022541,0.06666080685525727,25.52353056019437,0,579
SEG-001,91,1.8036535799166526,10.042395958923198,0.05928174710470835,26.01999922477482,0,579
SEG-001,92,1.7451416403383213,10.71326513807569,0.07944439247924348,26.42019604602263,0,579
SEG-001,93,1.7872208204927194,10.116621903299851,0.015055157106168802,24.912280807671127,0,579
SEG-001,94,1.536969149927605,10.028735480340732,0.11026266158555417,26.640023815554137,0,579
SEG-001,95,1.564257617319261,10.794300516981634,0.021217167405743965,25.55204647525304,0,579
SEG-001,96,1.5745543095544612,10.240019523901928,0.07247668781602565,26.329334600163794,0,579
SEG-001,97,1.6154011014352874,10.775869275022702,0.0006204308324005425,26.306666871706316,0,579
SEG-001,98,1.8173910814530099,10.820585062284527,0.02209205938189848,26.7455295792798,0,579
SEG-001,99,1.6144609873285947,9.714341417587375,0.09549105940176009,26.49853159835848,0,579
SEG-001,100,1.6868498347224394,10.267139765686576,0.042173005309974504,25.054178421428826,0,579
SEG-001,101,1.9321949539379761,11.830941971958385,0.07519767815398394,25.870108838208292,0,579
SEG-001,102,1.678063596872211,9.781934649672683,0.05710866166157739,26.351195658973335,0,579
SEG-001,103,1.836789083918215,9.05138902550159,0.046851255319994824,26.20411692751293,0,579
SEG-001,104,1.58125299761729,9.29052979005462,0.09091550974798068,26.559844464105637,0,579
SEG-001,105,1.6860977086295668,10.84070493675869,0.042900235260442995,26.735072369596704,0,579
SEG-001,106,1.5705191255561404,10.881614667277638,0.003422143226904109,26.663882030807002,0,579
SEG-001,107,1.6587747167550082,10.80424032062748,0.025902797241448852,26.271702157794493,0,579
SEG-001,108,1.8327871853190802,11.913041374787214,0.06653575186105083,25.474770305955996,0,579
SEG-001,109,1.4452632443969837,8.848619550632588,0.061865273190875245,26.189212408800223,0,579
SEG-001,110,1.7676583849490477,11.35059040424526,0.002988252492936855,26.644065694587553,0,579
SEG-001,111,1.736805136603898,12.331627186444011,0.028269724417753973,25.909500276458573,0,579
SEG-001,112,1.6111910315161024,10.230478025470164,0.032548359523932605,26.789116577339737,0,579
SEG-001,113,1.483093789079301,10.880588947092386,0.03903591217657325,26.946343533272746,0,579
SEG-001,114,1.711031589464467,10.635267849968216,0.00872259234195346,26.574159746552834,0,579
SEG-001,115,1.6215183427174944,10.57657522605863,0.031148866756415646,24.997326742139343,0,579
SEG-001,116,1.7370928889231598,11.086742036543953,0.02814168544221418,25.908573298826028,0,579
SEG-001,117,1.707235441114184,12.546571656957733,0.07314599779285758,27.50902260038809,0,579
SEG-001,118,1.9465045031623436,12.93235811962659,0.07427363932970732,26.310878752809803,0,579
SEG-001,119,1.6731243057868226,11.25249586206726,0.045625686257335527,25.610204107724446,0,579
SEG-001,120,1.5587980937077788,13.104924923953188,0.03823880612387806,27.23793528286921,0,579
SEG-001,121,1.7430084980114515,11.66969498415155,0.054197729361173404,26.64493241434712,0,579
SEG-001,122,1.7534038713963307,13.105166441661272,0.025502746776332755,27.208574417616713,0,579
SEG-001,123,1.9290550599781926,11.689071433764992,0.015595037534976777,26.81233895758863,0,579
SEG-001,124,1.8556932198429679,11.93046351324657,0.021793363732228496,26.920799898116133,0,579
SEG-001,125,1.7896747428774697,12.180206433473682,0.0309556050808563,26.89059030135649,0,579
SEG-001,126,1.9618150856549565,14.493314118672693,0.015095786006231869,27.075299196053837,0,579
SEG-001,127,1.5706280587871753,12.69375034658362,0.054861786771886245,27.88264302311806,0,579
SEG-001,128,1.6600384526172638,11.509378890862088,0.07189147021351125,27.24670650618926,0,579
SEG-001,129,1.6244970046886424,12.912726918955954,0.002387050976052754,25.98821138719447,0,579
SEG-001,130,1.712904698496931,11.91016197055132,0.050753861336481,27.018791071583387,0,579
SEG-001,131,1.5731628788600691,11.869580705130439,0.04340192614200994,27.383180920610357,0,579
SEG-001,132,1.883610544351043,13.049561070045412,0.06024526056610409,27.430671515607997,0,579
SEG-001,133,1.7640440148581717,12.408287455770617,0.04961183695689236,26.63279895166671,0,579
SEG-001,134,1.5861477167647218,12.666353158923187,0.00639202160205108,27.445253157182382,0,579
SEG-001,135,1.6641584628190993,12.51398420582236,0.012128321034285038,27.343230195325066,0,579
SEG-001,136,1.8735676045942364,12.830493347141177,0.05088270726754918,28.182093757191687,0,579
SEG-001,137,1.9626058164890177,12.958656170126648,0.08086342759236528,26.53720761217783,0,579
SEG-001,138,2.1470259105039906,11.125492564506594,0.016425621131290077,26.67477845201198,0,579
SEG-001,139,2.29548978248523,13.263535083825174,0.0603717973940474,26.791585717739917,0,579
SEG-001,140,1.9317117431038762,11.99860459283028,0.0856886601586293,26.71559633776476,0,579
SEG-001,141,1.7324859679972462,11.682962703688881,0.04540922371381361,26.531654308678654,0,579
SEG-001,142,1.5726828137376185,12.841202329390597,0.06650607488079323,25.611178736084117,0,579
SEG-001,143,1.944406167771451,13.004704115043808,0.02890792757306594,26.790912530363073,0,579
SEG-001,144,1.7942341862437734,12.430674966420359,0.0464190140216937,27.208580490436884,0,579
SEG-001,145,1.8659431714858172,13.696555314809766,0.0013725944507554586,26.79282259214679,0,579
SEG-001,146,1.8486282042011102,12.002448687684813,0.020330299252566214,28.022548471615554,0,579
SEG-001,147,1.9316234377350994,12.793224700794683,0.07828297403675825,27.07686191530204,0,579
SEG-001,148,2.1250204851000776,12.691529226021325,0.020450152168266747,27.730895887109444,0,579
SEG-001,149,2.001122656188685,13.160794946291736,0.03633416464989709,27.231189599128186,0,579
SEG-001,150,1.9662510094799297,13.457712746235048,0.008406732401894206,27.528671228693806,0,579
SEG-001,151,1.8471963144176862,12.462720385069572,0.007700908907483733,27.26996614839383,0,579
SEG-001,152,1.7638356612589985,13.88067144639319,0.04478486899716151,27.8295045746233,0,579
SEG-001,153,1.9545595381860534,13.381598979143872,0.02811268417593061,27.187737387345116,0,579
SEG-001,154,2.0318582174210102,11.845281090167108,0.061339129939840954,27.422371567040162,0,579
SEG-001,155,2.317465657327263,11.817247196212742,0.06357615256938776,27.37190871236018,0,579
SEG-001,156,2.0840771746472777,13.39714453081866,0.05962548938973822,27.058917569531353,0,579
SEG-001,157,2.2240947237641975,13.250663372672546,0.057158023727853315,27.419756024338522,0,579
SEG-001,158,2.0138041456818754,13.362660566665037,0.09733304614795658,28.34854856419931,0,579
SEG-001,159,1.9228176407034718,13.438461116750895,0.017972186928653426,27.110133056980676,0,579
SEG-001,160,1.9674778548365104,13.654209552087705,0.04835195401391247,27.468925076903574,0,579
SEG-001,161,2.014952780755183,14.242237722982512,0.08398069461558766,27.901827732771807,0,579
SEG-001,162,2.45428368199946,12.603014247932718,0.0879361942801411,27.856694562063286,0,579
SEG-001,163,2.0228473879038513,12.559511301625324,0.00734709051966282,27.305939349189806,0,579
SEG-001,164,2.2826174062993556,12.625021160811425,0.0406293367503239,26.12178308329207,0,579
SEG-001,165,2.031921325714228,13.730802017149639,0.09074363287601782,27.58510773959671,0,579
SEG-001,166,2.3173222168266454,14.493011807816119,0.06524237315597196,26.23018022704276,0,579
SEG-001,167,2.245246507394328,13.146768899871898,0.05585789094439318,28.08792866218197,0,579
SEG-001,168,2.173600294966923,11.48267749460735,0.0434694591969603,27.450620874828218,0,579
SEG-001,169,2.200231586814762,12.110463918280354,0.03848597222876764,27.878525585947973,0,579
SEG-001,170,2.117019609841899,12.794291604298342,0.05864657189270973,26.940317934284323,0,579
SEG-001,171,2.2906667701848584,12.99906503965061,0.042428776250465504,26.627684535233872,0,579
SEG-001,172,2.1636381847424278,13.10055566657072,0.04872264136866668,27.546759628430742,0,579
SEG-001,173,2.0557720879475543,13.437672350609851,0.052357961183451124,27.41190383591967,0,579
SEG-001,174,2.0552336275555088,13.134509250701052,0.029657854145195027,27.195136780800883,0,579
SEG-001,175,2.2796951366119993,14.19807459937725,0.06596388121644316,27.495317558358725,0,579
SEG-001,176,2.497112749347207,12.790127317596948,0.1374273394524626,28.848662246259007,0,579
SEG-001,177,2.2902381589312384,12.611114718299076,0.003309599179782248,27.89404169065676,0,579
SEG-001,178,2.253971869646845,13.651839140298167,0.059720375725699396,28.013239651802905,0,579
SEG-001,179,2.3196979906464548,12.00579232442764,0.027194297341432836,27.922046626771962,0,579
SEG-001,180,2.4773002542884455,13.509484033191239,0.0673220773255775,28.251273074705047,0,579
SEG-001,181,2.318394820584904,13.241118811781265,0.05139672419983583,27.427845571600237,0,579
SEG-001,182,2.2274402468798877,13.000455874661167,0.07285564322127391,26.50671534120917,0,579
SEG-001,183,2.4581127229039974,14.346422951213029,0.08526519729526338,27.450892299923503,0,579
SEG-001,184,2.359065801865154,12.533560866433817,0.05577263353304544,27.962016984283373,0,579
SEG-001,185,2.5271870058201733,14.633299877335766,0.08396156865242535,27.082086697610944,0,579
SEG-001,186,2.3258647993166384,12.75674077124881,0.02032893681366031,27.489515304841916,0,579
SEG-001,187,2.115747360431117,11.865870714431175,0.0977135689374807,27.24239803302604,0,579
SEG-001,188,2.0947121695374165,12.892276927270457,0.0612518645567702,28.349755019390866,0,579
SEG-001,189,2.5475729265176223,11.922750722982945,0.08233530067235545,27.983798884099663,0,579
SEG-001,190,2.5579606390972867,12.128387350923278,0.013403727654754359,27.94504279763154,0,579
SEG-001,191,2.2714402081003113,12.992196998365742,0.025076903551839932,27.940147021301044,0,579
SEG-001,192,2.239329375816616,13.062643398782734,0.05437814882434323,27.62066702548843,0,579
SEG-001,193,2.5139482855100614,12.062977867207398,0.04948886331987611,27.7478861372763,0,579
SEG-001,194,2.1260873442005073,13.292197125443016,0.05849205764029969,27.066202759418278,0,579
SEG-001,195,2.1548405770859826,13.368968322215814,0.08253545482789898,26.575131480185444,0,579
SEG-001,196,2.381952332878257,13.53192370724541,0.00295660945908547,27.75282048218753,0,579
SEG-001,197,2.222170722016085,12.745668583836798,0.07921457215151928,27.849072186162,0,579
SEG-001,198,2.2760129830637914,13.351577197739209,0.050248457298737816,28.300875847401603,0,579
SEG-001,199,2.2472041474098283,10.694439083935174,0.04388654416626357,28.490947015769155,0,579
SEG-001,200,2.316824414748248,11.882650614429355,0.005866542968453292,28.499182614006596,0,579
SEG-001,201,2.4713160963729597,11.381031904392877,0.06509146005130595,27.22394424239482,0,579
SEG-001,202,2.2673354779316215,12.107547496639643,0.022423235530931104,27.555464282034944,0,579
SEG-001,203,2.343452015065236,11.49251701079215,0.06945182033716138,27.98027249470353,0,579
SEG-001,204,1.9320203186323937,11.754347045747501,0.00523682493581025,29.014433718207812,0,579
SEG-001,205,2.2245074926705333,13.330805834358827,0.05160373737852422,28.496774202319443,0,579
SEG-001,206,2.0971974327752094,11.627386364993624,0.04642493488016239,28.32453329907594,0,579
SEG-001,207,2.0323384540351794,12.03270344506492,0.08508614441881651,27.578917467057455,0,579
SEG-001,208,2.0745425094946057,11.454879376365138,0.0446403449295833,27.339054682529678,0,579
SEG-001,209,2.1468937520781783,11.640914423099089,0.029175843165630034,28.182817541708655,0,579
SEG-001,210,2.3248025674796597,11.525534553915447,0.03480191912086392,27.245607845305166,0,579
SEG-001,211,1.9785378664205369,11.820589840036321,0.0881864830626399,27.684160686449548,0,579
SEG-001,212,2.1718629763840815,12.336320006531798,0.0660889090754268,27.753295515449846,0,579
SEG-001,213,2.0841239616475553,12.665167011128865,0.03843110055430517,28.614311147173314,0,579
SEG-001,214,2.096807441680522,11.539258792962261,0.0429066074010646,27.64754179438309,0,579
SEG-001,215,2.2853277454663603,11.708740898542198,0.0029846872824365947,26.612165451150183,0,579
SEG-001,216,2.2043528611231156,10.26327672631749,0.06165422602554623,28.090776655697972,0,579
SEG-001,217,2.3127521215985727,11.061948400374964,0.0027944712308639666,27.49567146394605,0,579
SEG-001,218,2.077278749993694,11.83426911968639,0.07255389397506368,27.872989723712198,0,579
SEG-001,219,1.9842010314091758,11.726193666243699,0.05385864777473798,27.814677214421632,0,579
SEG-001,220,2.0429976378668804,11.155765599149298,0.12160855398721768,27.727396227462396,0,579
SEG-001,221,2.100802090317927,11.650411370546092,0.01699593338827083,28.265500263639726,0,579
SEG-001,222,2.0786528493821868,11.290565721587862,0.04692013726878101,27.10984215231385,0,579
SEG-001,223,1.877157354427879,11.816766512874729,0.10394863102769189,27.62357475850037,0,579
SEG-001,224,2.040968637910606,11.048562902230854,0.08574168920874242,28.22977056201194,0,579
SEG-001,225,2.0491614714111592,10.495124385739135,0.02911363845260301,27.58624120636226,0,579
SEG-001,226,2.3800544671776342,11.01308180461612,0.056719022851203435,27.09427428608372,0,579
SEG-001,227,2.271461968922159,8.366838589743203,0.05005998069245262,28.238211226019377,0,579
SEG-001,228,1.8494681612776342,10.986764949150535,0.05845867602182472,28.470598464051236,0,579
SEG-001,229,1.9219056818067406,7.7331589124474736,0.02903958692045511,27.891532638895452,0,579
SEG-001,230,1.7331161401504347,9.246891390868099,0.04732038791897797,26.938447860402746,0,579
SEG-001,231,1.851727866168027,10.963235599810558,0.0020584287416985925,28.27655710144203,0,579
SEG-001,232,1.9754797185994564,10.962429834556275,0.054053703556042464,27.098190840792416,0,579
SEG-001,233,2.0969468016799593,9.63151320205575,0.06350062020265497,28.08695779663588,0,579
SEG-001,234,1.7947816662517766,9.97532156461583,0.043177417620683486,27.49311028912668,0,579
SEG-001,235,1.794264151441389,11.627508631640488,0.0015484732824563724,27.361067116689863,0,579
SEG-001,236,1.558721441158013,10.132474224742047,0.07965595588554387,27.72403667705397,0,579
SEG-001,237,1.8450504745275043,12.305226665559658,0.06093575113978407,27.85720805944807,0,579
SEG-001,238,1.698950383708051,10.503131504425152,0.0282195470689707,27.630477953638604,0,579
SEG-001,239,1.7680047638378322,10.827468987798333,0.04158198659485808,28.250518916223736,0,579
SEG-001,240,1.7052645500080508,11.79351420897283,0.00497991791654484,27.736577616259076,0,579
SEG-001,241,1.8123105757236087,10.606414791437466,0.019237696166662873,28.453012477724858,0,579
SEG-001,242,1.5527482508524089,9.703897346771267,0.03386565960928582,28.106667952050014,0,579
SEG-001,243,1.5866269642933466,10.424763772431948,0.08685262436840455,27.620326572093884,0,579
SEG-001,244,2.1166826293868963,10.493412359590176,0.030814898273375736,27.539018411328424,0,579
SEG-001,245,1.5951458533872411,9.44202861448462,0.06920640977986277,27.15098265110903,0,579
SEG-001,246,1.6150726341103654,10.34362234666045,0.03385051391415261,28.122699009323068,0,579
SEG-001,247,2.0468413305016515,9.97152036473879,0.05743842682555625,27.802499346712324,0,579
SEG-001,248,2.1991751907190937,11.324236765226722,0.04575813493568594,26.796015049261612,0,579
SEG-001,249,1.580201613315391,10.634373253191137,0.0761916980027823,27.716433980682638,0,579
SEG-001,250,1.6936444162957356,10.404798950763439,0.03395565985344327,27.535811839842896,0,579
SEG-001,251,1.793496150726161,10.57281813238655,0.002824152499926777,28.776063849399904,0,579
SEG-001,252,1.9953959186693377,10.865319352692289,0.008541529059091023,27.138590640469562,0,579
SEG-001,253,1.5823492727596244,11.211610652357042,0.03404367518171728,27.270918071731135,0,579
SEG-001,254,1.6883407464671705,9.951952160256598,0.012528200879658419,28.548050393244864,0,579
SEG-001,255,1.8369647802208156,9.954181323569944,0.06230636047038654,28.67277777327218,0,579
SEG-001,256,1.7812961841185606,11.70902910296714,0.03602695505425767,27.623093823634942,0,579
SEG-001,257,1.655867834549024,10.535289673314894,0.12123819650079294,27.68058991352962,0,579
SEG-001,258,1.6889271949463902,9.773528862181745,0.002131437854113953,28.30565645151097,0,579
SEG-001,259,1.4999807968943388,11.30579335947142,0.05610899536129404,26.83475314732811,0,579
SEG-001,260,1.6682136044038378,11.36700105536938,0.016161409294829933,27.06832883330122,0,579
SEG-001,261,1.6622199596261107,9.819037296905373,0.035197959788519646,27.85903992000841,0,579
SEG-001,262,1.7357589608371842,11.276159327212005,0.054242584200216326,28.774691146464416,0,579
SEG-001,263,1.6169089264358114,11.731580045445543,0.019761141246228603,27.78207834834925,0,579
SEG-001,264,1.7707337164165597,11.494649784364357,0.05710478350364083,28.05046759640105,0,579
SEG-001,265,1.8522259923695206,11.754149984664625,0.10708722386822503,28.566807922007097,0,579
SEG-001,266,1.7244689054150515,10.179878080113472,0.03639685104894222,29.05312801769057,0,579
SEG-001,267,1.7552726080173566,11.624063428670823,0.05779423570416529,27.710892068003805,0,579
SEG-001,268,1.7123534918451297,11.17418572790212,0.08074765079376198,27.990386897523976,0,579
SEG-001,269,1.7067770462128866,11.088112892809278,0.04508139499919011,28.90918014426782,0,579
SEG-001,270,1.6014238957151945,12.229765455064092,0.032571194344055504,27.236258512725918,0,579
SEG-001,271,1.760528947238344,12.776526613249992,0.018272092111652566,28.51021267298889,0,579
SEG-001,272,1.7023571221333311,13.089095394828535,0.0692297215818492,27.486186762750425,0,579
SEG-001,273,2.0353119971081757,12.766539297804355,0.04660494770813309,28.045361545710904,0,579
SEG-001,274,1.9622103453875857,11.688494557741198,0.019619484458355152,27.871455156892633,0,579
SEG-001,275,1.7894297182603969,12.120435279197213,0.05379790130833081,27.51225673209072,0,579
SEG-001,276,1.6229057661392563,12.513975451400594,0.03248958929581457,27.49806800709809,0,579
SEG-001,277,1.576770137723531,12.059890206898174,0.03414721606653423,28.126041236409918,0,579
SEG-001,278,1.9290158316017503,12.130054208620987,0.06818873468326125,28.483677509831033,0,579
SEG-001,279,1.796902669705463,12.746896209387062,0.00984852766028467,27.9189723119799,0,579
SEG-001,280,1.8370786566377646,12.102765861499112,0.08141945858221275,28.016688410373668,0,579
SEG-001,281,1.5113439361696068,11.628799991414374,0.008069415106447896,28.264869209445653,0,579
SEG-001,282,1.9205162794855761,11.942320249278014,0.03011895774934209,27.49098214619686,0,579
SEG-001,283,1.8583116891251417,12.842220715779433,0.10768838582199733,28.344006242668495,0,579
SEG-001,284,1.6326964394464745,12.398099084697117,0.08382064284927267,28.381059185343627,0,579
SEG-001,285,1.7379931794246553,12.72779758386587,0.05292811977486321,29.270287725360156,0,579
SEG-001,286,1.8580723716217018,13.050827237587223,0.02178409353496351,27.777368813907717,0,579
SEG-001,287,1.8364927340540054,12.273131357020336,0.0341218307990032,27.733185843781023,0,579
SEG-001,288,1.7952024467293362,13.235249086143806,0.05219825943757089,28.34337513122616,0,579
SEG-001,289,1.8341897193212078,12.989476639209544,0.051125696970187956,28.364969464261698,0,579
SEG-001,290,1.822862064986181,11.753512589407721,0.04727387211122112,27.684258844141024,0,579
SEG-001,291,1.8947306377501434,13.948880491935954,0.04907502457747447,27.74646610812617,0,579
SEG-001,292,2.1039801030446688,12.44673439173464,0.043568746708846584,28.214718009241594,0,579
SEG-001,293,1.5098702378181037,11.574076593407822,0.006740637930799619,27.52632586908381,0,579
SEG-001,294,1.8711366538292091,12.111381513908317,0.034504677735175016,27.73067679348824,0,579
SEG-001,295,1.9450982641479886,12.178199384327698,0.0774387216196054,27.976426515845667,0,579
SEG-001,296,1.9751189686827144,13.082665956791612,0.008949971073466477,28.425146518695342,0,579
SEG-001,297,1.8871514129217326,12.865931782407397,0.044313334653821645,27.620285769545774,0,579
SEG-001,298,1.6917481132372814,12.857748068507966,0.025407382136874684,26.99666176790153,0,579
SEG-001,299,2.016851152312344,13.66321998576272,0.053340512881943344,26.954685373994664,0,579
SEG-001,300,2.2392059629192675,13.477576928781593,0.038341004567995454,27.278269043337012,0,579
SEG-001,301,1.7625103587543003,13.494640276999222,0.09432180994924008,27.24624472408176,0,579
SEG-001,302,2.1346627737130786,13.60363449267667,0.06519749462570762,27.820237930280516,0,579
